timestamp,sensor_distance,sensor_accel,sensor_photo,sensor_light,sensor_pyro
2026-04-25T13:57:16,3,365,12,181,621
2026-04-25T13:57:16,3,366,12,181,623
2026-04-25T13:57:17,3,364,12,181,623
2026-04-25T13:57:17,3,365,12,180,623
2026-04-25T13:57:17,2,365,12,180,623
2026-04-25T13:57:17,3,365,11,180,623
2026-04-25T13:57:17,3,365,12,179,624
2026-04-25T13:57:17,4,365,12,179,623
2026-04-25T13:57:17,3,366,11,180,623
2026-04-25T13:57:17,2,366,11,180,623
2026-04-25T13:57:17,2,365,13,180,623
2026-04-25T13:57:17,4,365,13,180,622
2026-04-25T13:57:18,2,364,13,180,623
2026-04-25T13:57:18,3,365,12,181,623
2026-04-25T13:57:18,3,364,12,180,623
2026-04-25T13:57:18,4,364,12,180,0
2026-04-25T13:57:18,1,365,12,181,0
2026-04-25T13:57:18,3,365,12,182,0
2026-04-25T13:57:18,4,365,12,180,0
2026-04-25T13:57:18,2,365,12,181,0
2026-04-25T13:57:18,2,365,12,180,0
2026-04-25T13:57:18,4,365,12,180,0
2026-04-25T13:57:19,3,365,11,181,0
2026-04-25T13:57:19,3,365,13,180,0
2026-04-25T13:57:19,4,364,12,180,0
2026-04-25T13:57:19,3,364,11,181,0
2026-04-25T13:57:19,2,365,13,181,0
2026-04-25T13:57:19,4,364,12,181,0
2026-04-25T13:57:19,2,365,12,180,0
2026-04-25T13:57:19,2,365,12,184,0
2026-04-25T13:57:19,3,364,12,192,0
2026-04-25T13:57:20,2,365,11,193,0
2026-04-25T13:57:20,2,365,13,192,0
2026-04-25T13:57:20,4,365,12,193,0
2026-04-25T13:57:20,3,365,11,193,0
2026-04-25T13:57:20,2,365,12,193,0
2026-04-25T13:57:20,5,363,12,193,0
2026-04-25T13:57:20,2,364,12,193,0
2026-04-25T13:57:20,3,365,12,194,0
2026-04-25T13:57:20,4,364,12,193,0
2026-04-25T13:57:20,3,364,12,194,0
2026-04-25T13:57:21,4,365,13,194,0
2026-04-25T13:57:21,3,365,13,194,0
2026-04-25T13:57:21,1,363,12,194,0
2026-04-25T13:57:21,2,365,12,193,0
2026-04-25T13:57:21,2,364,12,194,0
2026-04-25T13:57:21,2,365,12,194,0
2026-04-25T13:57:21,3,365,12,194,0
2026-04-25T13:57:21,4,365,13,195,0
2026-04-25T13:57:21,3,364,13,194,0
2026-04-25T13:57:21,3,364,13,194,0
2026-04-25T13:57:22,3,366,11,194,0
2026-04-25T13:57:22,3,365,12,195,0
2026-04-25T13:57:22,3,364,12,194,0
